teks,akurasi,kualitas,pelayanan,pengemasan,harga,pengiriman,s_akurasi,s_kualitas,s_pelayanan,s_pengemasan,s_harga,s_pengiriman
Barang sesuai dg deskripsi penjual. Waktu pengecasan lebih cepat krn charger original.,1,1,0,0,0,0,positif,positif,-,-,-,-
Sesuai dengan pesanan terus fast respon dari pelapaknya. Packing nya rapi bener,1,0,1,1,0,0,positif,-,positif,positif,-,-
Barang yg datang sesuai pesanan terimakasi,1,0,0,0,0,0,positif,-,-,-,-,-
"Beli buat prjalanan mudik, tp barang lama sampai, pas di konfirmasi k toko ga ada respon, trs barangnya sampai setelah selesai mudik",0,0,0,0,0,1,-,-,-,-,-,negatif
Barang cpt smpai,0,0,0,0,0,1,-,-,-,-,-,positif
puas barang sesuai pesanan. kurang puas nya slow respon gan,1,1,1,0,0,0,positif,positif,negatif,-,-,-
murah Namun akan lebih baik apabila pelayanan lbh baik dlm hal ini pengiriman,0,0,1,0,1,1,-,-,negatif,-,positif,negatif
"Packing kurang aman,karena mesin jam pecah,jarumnya bengkok",0,1,0,1,0,0,-,negatif,-,negatif,-,-
"Mouse menyala,slow respon dan ngelag parah,bergerak sendiri.TIDAK RECOMEND UNTUK DI BELI",0,1,0,0,0,0,-,negatif,-,-,-,-
Barang tidak sesuai dengan harga..barang bagus harga murah..maaantaaaap..recoomended,0,1,0,0,1,0,-,positif,-,-,positif,-
Bagus anti gores di kasih yg 5D fast respon packing tebal dan rapih rekomen beli di sini,0,1,1,1,0,0,-,positif,positif,positif,-,-
"Barang bagus sesuai pesanan,cuma harga tiba2 berubah ketika akan dilakukan pembayaran.G trllu memperhatikan total hrg juga si...jadi harga normal.",0,1,0,0,1,0,-,positif,-,-,negatif,-
"barang sudah diterima,kondisi oke makasi bos,respon cepat.",0,1,1,0,0,0,-,positif,positif,-,-,-
"barang ok, cuman sampainya lama",0,1,0,0,0,1,-,positif,-,-,-,negatif
barang tidak sesuai pesanan,1,0,0,0,0,0,negatif,-,-,-,-,-
"barang sudah di terima, tapi warna nya tidak sesuai dengan yg diminta...",1,0,0,0,0,0,negatif,-,-,-,-,-
"Harga oke..... Kualitas belum dicoba, moga2 oke juga.....",0,0,0,0,1,0,-,-,-,-,positif,-
Cepat sampai n barang sesuai dengan pesanan,1,0,0,0,0,1,positif,-,-,-,-,positif
Rompi pakaian shplat sesuai yang diharapkan,1,0,0,0,0,0,positif,-,-,-,-,-
Barang bagus dan sesuai pesanan,1,1,0,0,0,0,positif,positif,-,-,-,-
Barang tidak sesuai connectornya tidak lengkap. Jadi tidak bisa dipakai....percuma beli.,1,0,0,0,0,0,negatif,-,-,-,-,-
Bagus cepat sampai sesuai dengan pesanan,1,1,0,0,0,1,positif,positif,-,-,-,positif
Terimakasih buat pelayanannya yang baik & semoga barangnya membawa banyak manfaat dan keberkahan.,0,0,1,0,0,0,-,-,positif,-,-,-
"barang bagus, apa adanya, semoga awet juga digunakannya.",0,1,0,0,0,0,-,positif,-,-,-,-
"Kualitas memang ori, dikirim cepat dan bagus",0,1,0,0,0,1,-,positif,-,-,-,positif
Bagus Sesuai Pesanan dan Cepat Sampai,1,1,0,0,0,1,positif,positif,-,-,-,positif
"RESPON CEPAT, CEPAT SAMPAI DAN BERFUNGSI,, BLM SY COBA BNR APA GK QUICK CHARGE,,",0,1,1,0,0,0,-,positif,positif,-,-,-
Oke barang udah sampai warna sesuai pesanan.. terima kasih..,1,0,0,0,0,0,positif,-,-,-,-,-
"senter fungsi normal, cuma batere mslh kok lebih enteng dr batere ultra lain berasa kopong isi baterenya dan koclak klo di goyang2 baterenya('_')",1,1,0,0,0,0,negatif,positif,-,-,-,-
"Barang sesuai order, mantap",1,0,0,0,0,0,positif,-,-,-,-,-
"Harga murah, kualitas baik, sesuai pesanan",1,1,0,0,1,0,positif,positif,-,-,positif,-
Barang datang sesuai pesanan dan tidak cacat...,1,0,0,0,0,0,positif,-,-,-,-,-
cepat......sip.....................,0,0,1,0,0,0,-,-,positif,-,-,-
"sesuai pesanan, respon cepat",1,0,1,0,0,0,positif,-,positif,-,-,-
"tampilan bagus, tapi casing agak licin dan screen protector nya kekecilan ga nutup layar penuhproduk kualitas fungsi",1,1,0,0,0,0,negatif,negatif,-,-,-,-
berbeda,1,0,0,0,0,0,negatif,-,-,-,-,-
Title barang yang ditulis bold tidak sama dgn barang yg dikirim. Mesti baca deskripsi yg panjang dan tulisan kecil. Title barang bisa USB C tapi ternyata Micro USB. Alasannya sudah tertulis di deskripsi. Jadi title barang hanya bohong..?? Harga barang juga jauh Lebih mahal dari seller lain.,1,0,0,0,1,0,negatif,-,-,-,negatif,-
Barang sesuai pesanan. Thanks gan,1,0,0,0,0,0,positif,-,-,-,-,-
Barang sesuai pesanan,1,0,0,0,0,0,positif,-,-,-,-,-
Respon cepat,0,0,1,0,0,0,-,-,positif,-,-,-
Gara* 1 barang rusak.......nnnnjjjj,0,1,0,0,0,0,-,negatif,-,-,-,-
3 in 1..hehehe cuma kurang ga dikasih embernya slow respon fast delivery lah..,1,0,1,0,0,1,negatif,-,negatif,-,-,positif
"Mantapp, presisi dengn renote 7 Untuk case lumayan melindungi kamera. TG nya Presisi & Full glue",1,0,0,0,0,0,positif,-,-,-,-,-
Bagus bingitt,0,1,0,0,0,0,-,positif,-,-,-,-
Barang sesuai harga. Tapi packing buruk. Lama sampainya,0,1,0,1,1,1,-,positif,-,negatif,positif,negatif
"Packing Kurang Baik. Lama Sampai. barang tidak dapat di charge,devicenya seperti sudah pernah di bongkar, mohon bsnyuannya agar saya dapat barang yg lebih baik. Pilih paket kirim via gosend baru dikirim Hari ini, padahal trf sejak kemarin sblm jam 12",0,1,0,1,0,1,-,negatif,-,negatif,-,negatif
Pesanan sesuai dan pelayanan cepat. Terima kasih,1,0,1,0,0,0,positif,-,positif,-,-,-
"Order senin sore,,rabu pagi sudah sampai...good job and recommeded.. Penjualnya juga ramah..",0,0,1,0,0,1,-,-,positif,-,-,positif
Alhmdllh dpt hrga Rp 12 wlpun smpai pagi begadang....,0,0,0,0,1,0,-,-,-,-,positif,-
"Barang bagus sesuai gambar, packing rapih",1,1,0,1,0,0,positif,positif,-,positif,-,-
Sama bgt dengan gambarnya...jaga2 aja kl dibutuhkan,1,0,0,0,0,0,positif,-,-,-,-,-
Barang oke pengiriman cepat sampai terima kasih,0,1,0,0,0,1,-,positif,-,-,-,positif
Beli 2 barang rusak 1... Moduss,0,1,0,0,0,0,-,negatif,-,-,-,-
kurangnya cuman stekernya bengkok packingannya rapih,1,1,0,1,0,0,negatif,negatif,-,positif,-,-
packing rapih ... sesuai pesanan,1,0,0,1,0,0,positif,-,-,positif,-,-
"Respon cepat,barang cepat sampai",0,0,1,0,0,1,-,-,positif,-,-,positif
sesuai gambar & pesanan warna & bisa dipakek,1,0,0,0,0,0,positif,-,-,-,-,-
respon cepat,0,0,1,0,0,0,-,-,positif,-,-,-
Trims bagusbagus bagusbagus dan bagus,0,1,0,0,0,0,-,positif,-,-,-,-
Sesuai dengan pict,1,0,0,0,0,0,positif,-,-,-,-,-
Barang bagus sesuai ekspektasi. Packing aman pokoknya mantap lapaknya harga bersainh,1,1,0,1,1,0,positif,positif,-,positif,positif,-
Gast respond and recommended seller,0,0,1,0,0,0,-,-,positif,-,-,-
Tidak s3suai pesenan.. minta merah atau navy dikirim hitam.. kan kodok .. ????,1,0,0,0,0,0,negatif,-,-,-,-,-
mantaps lah pokonya,0,1,0,0,0,0,-,positif,-,-,-,-
"barang sesuai deskripsi ,rapih , menarik.",1,0,0,1,0,0,positif,-,-,positif,-,-
saya dapet barang rusak/refubrish mungkin.. baterai g kedetect sama sekali.. saya udh coba menghubungi pelapak untuk berniat baik selama kurang lebih 2 minggu tapi g ditanggapi.. sayang sekali reputasimu yg baik aslinya busukk.. selamat menikmati uang haram..,0,1,0,0,0,0,-,negatif,-,-,-,-
"Respon lambat,.. Hrus sbar menunggu",0,0,1,0,0,0,-,-,negatif,-,-,-
"Barang tidak sesuai dengan yang di foto, kualitas mengecewakan.",1,1,0,0,0,0,negatif,negatif,-,-,-,-
Cepet sampai barangnya Paking bagus,0,0,0,1,0,1,-,-,-,positif,-,positif
kualitas barang sesuai harga,0,1,0,0,1,0,-,positif,-,-,positif,-
Packing baik pengiriman cepat..,0,0,0,1,0,1,-,-,-,positif,-,positif
"Respon cepat,barang cepat sampai",0,0,1,0,0,1,-,-,positif,-,-,positif
"Sesuai pesanan, terima kasih Bukalapak dan seller",1,0,0,0,0,0,positif,-,-,-,-,-
"brg lumayan lah, bhn sesuai hargaharga, bhn kurg tabel, tq",0,1,0,0,1,0,-,positif,-,-,positif,-
"Respon cepat, barang tidak pernah mengecewakan selama 4 kali pembelian ini mantab. Semoga tambh sukses gan...",0,1,1,0,0,0,-,positif,positif,-,-,-
"Terima kasih, barang sesuai pesanan. Recommended Seller :)",1,0,0,0,0,0,positif,-,-,-,-,-
Terima kasih.. cepat sampai dan sesuai pesanan,1,0,0,0,0,1,positif,-,-,-,-,positif
yakali ga mantap,0,1,0,0,0,0,-,negatif,-,-,-,-
brg sesuai deskripsi dan sesuai pesanan,1,0,0,0,0,0,positif,-,-,-,-,-
"barang sdh nyampe mskpun pengiriman agak lama,packing bagus barang nya jg OK...",0,0,0,1,0,1,-,-,-,positif,-,negatif
Harga dan kualitas benbanding terbalik..recommended bgt!!!,0,1,0,0,1,0,-,positif,-,-,positif,-
Barang Bagus Makasi,0,1,0,0,0,0,-,positif,-,-,-,-
"Sekali pakai bagus kmd di charging. Selesai charging malah terbuka knop yg bawah, di tarik malah kabel putus (hitam - merah kabel). Lihat di gbr. Apa bisa di servis? Atau di retur?",0,1,0,0,0,0,-,negatif,-,-,-,-
"Seperti nya tidak original, ketika charging, sentuhan ke layar seperti ""double click""/brebet. Seperti tidak stabil atau apa saya tidak mengerti kelistrikan. Saya beli 2 buah, keduanya mengalami hal yang sama. Mungkin ya ada harga ada kualitas. Tapi judul lapak tidak sesuai dengan deskripsi barang.",0,1,0,0,0,0,-,negatif,-,-,-,-
"Senternya kecil imut tapi tidak kalah terangnya, terima kasih seller & BL",0,1,0,0,0,0,-,positif,-,-,-,-
barangnya bagus. kalau bisa sih ada yang model lebih panjang se betis ya.,0,1,0,0,0,0,-,positif,-,-,-,-
Barang sesuai dengan harganyaaaaaa,0,1,0,0,1,0,-,positif,-,-,positif,-
Agak susah untuk pakainya dan warna gepang agak pucat tidak seperti di gambar,1,1,0,0,0,0,negatif,negatif,-,-,-,-
"setidaknya bisa buat cas laptop. Namun, akan lebih baik apabila ada kabel powernya",1,0,0,0,0,0,negatif,-,-,-,-,-
barang sdh sampai sesuai pesanan cepat pengirimanya tks,1,0,0,0,0,1,positif,-,-,-,-,positif
Pengiriman agak lambat padahal dr jkt ke sentul,0,0,0,0,0,1,-,-,-,-,-,negatif
"Parah, kaga di packing samsek. Jngankan pake karton, pake plastik item aj kaga,,. _- Transaksi terburuk gua selama belanja di bl!",0,0,1,1,0,0,-,-,negatif,negatif,-,-
"Barang mantap , packing mantap , pengiriman ny mantap , adminny jg mantap.",0,1,0,1,0,1,-,positif,-,positif,-,positif
"murah meriah, unik, mudah2an awet..",0,0,0,0,1,0,-,-,-,-,positif,-
Sesuai deskripsi dan gambar............,1,0,0,0,0,0,positif,-,-,-,-,-
"Jangan ragu membeli barang di sini, pelapak nya benar benar oke banget.",0,0,1,0,0,0,-,-,positif,-,-,-
"Barang yang saya dapat memang lebih mahal, sebaiknya cek lagi sebelum mengirim barang. karena barang yang dikirim salah Namun akan lebih baik apabila lebih berhati2 sebelum mengirimkan barang.",1,0,0,0,1,0,negatif,-,-,-,negatif,-
"beterai original asus zenfone 6, BARANG YANG DI KIRIM TIDAK SESUAI DENGAN YANG DI FOTO, YANG DIKIRIM TIDAK ADA LOGO STIKER HOLOGRAM...KECEWA....",1,1,0,0,0,0,negatif,negatif,-,-,-,-
Lobang charger nya gk sesuai dengan hp oppo saya. Sangat kecewa,1,1,0,0,0,0,negatif,negatif,-,-,-,-
Casenya Bener2 pas dan Presisi sesuai keinginan! Terima kasih,1,0,0,0,0,0,positif,-,-,-,-,-
"Barang rusak dikirim,tolong dikoreksi kalau mau kirim barang Admin juga ngak beres tak minta alamat mau tak kirim balik nggak di kasih nggak dikasih",0,1,1,0,0,0,-,negatif,negatif,-,-,-
",???????????? bagus sesuai yg dtawarkan. Harga sesuai",0,1,0,0,1,0,-,positif,-,-,positif,-
Salut buat expedisi nya juga hari Minggu tetep kirim barang. Barang safety banget buble wrap nya tebel. Saya pernah beli hp di Bukalapak buble wrap nya ga setebal ini. Joss lah buat pelapak,0,0,0,1,0,1,-,-,-,positif,-,positif
Barang sangat bagus. Kainnya jga lumayan,0,1,0,0,0,0,-,positif,-,-,-,-
Request warna gold yg datang black,1,0,0,0,0,0,negatif,-,-,-,-,-
"Barang bagus, cepat sampai, recommended seller",0,1,0,0,0,1,-,positif,-,-,-,positif
"packaging bagus, sejauh hari pertama ini kineja baterai masih mantap",0,1,0,1,0,0,-,positif,-,positif,-,-
"Packing penyok jdi pengunci kaki'y patah, masih bisa di gunakan sih .",0,0,0,1,0,0,-,-,-,negatif,-,-
"Crayon bagus,murah dan sukaaaaa",0,1,0,0,1,0,-,positif,-,-,positif,-
"Bagus, Sesuai Pesanan, Recomended seller",1,1,0,0,0,0,positif,positif,-,-,-,-
"Jangan ragu blanja disini, semw bs dibicarakan dgn baik, packing rapi, charger br dipakai termasuk fast charging",0,1,1,1,0,0,-,positif,positif,positif,-,-
cepat sampai Namun akan lebih baik apabila ada baterai,1,0,0,0,0,1,negatif,-,-,-,-,positif
"Harga paling murah, respon sangat cepat, barang bagus banget. Gak nyesel deh order barang ini",0,1,1,0,1,0,-,positif,positif,-,positif,-
Good as advertised,1,0,0,0,0,0,positif,-,-,-,-,-
"barang mantab , recom",0,1,0,0,0,0,-,positif,-,-,-,-
"Bagus.. walaupun kecil, tp terang lampunya..",0,1,0,0,0,0,-,positif,-,-,-,-
"barangnya sesuai deskripsi, cuman slow respon.pengiriman lambat",1,0,1,0,0,1,positif,-,negatif,-,-,negatif
respon cepat dan barang kualitas bagus,0,1,1,0,0,0,-,positif,positif,-,-,-
"kualitas jelek,,minta wrn hitam dtgnya pink",1,1,0,0,0,0,negatif,negatif,-,-,-,-
"Recomended seller,dari awal pesan balas chat nya cepat,dan proses pengiriman nya pun cepat",0,1,1,0,0,1,-,positif,positif,-,-,positif
Sempat konfirmasi ke penjual tapi tidak memberikan jawaban yang memuaskan dan ditanya lagi tidak merespon.,0,0,1,0,0,0,-,-,negatif,-,-,-
harga murah kualitasterbaik . semoga awet,0,1,0,0,1,0,-,positif,-,-,positif,-
Barang ok... Tapi respon terhadap pembeli lambat,0,1,1,0,0,0,-,positif,negatif,-,-,-
"Kemasan menarik,fungsi ok. Sesuai harga",0,0,0,1,1,0,-,-,-,positif,positif,-
"Bermanfaat buat berkendara pada siang dan malam hari, overall puas dengan produknya.... Harga cukup terjangkau. Terima kasih buat seller.",0,1,0,0,1,0,-,positif,-,-,positif,-
Belom sy Coba Tp Dari barangnya emng Bagus ko...,0,1,0,0,0,0,-,positif,-,-,-,-
Barang sesuai pesanan dan ngk neko2 dan mantap pokonya...,1,1,0,0,0,0,positif,positif,-,-,-,-
Kualitas produk memuaskan,0,1,0,0,0,0,-,positif,-,-,-,-
Packing kurang baik. Barang banyak berhamburan.,0,0,0,1,0,0,-,-,-,negatif,-,-
pake JNE YES mahal dan lama nyampai...mending pake reguler,0,0,0,0,1,1,-,-,-,-,negatif,negatif
Keren barang sesuai di gambar dan kualitas jg g kalah bahan stainless harganya lumayan murah tp g murahaan,1,1,0,0,1,0,positif,positif,-,-,positif,-
Sesuai dengan penjelasan deskripsi di lapak... Sangat menjamin barangnya... Thanks,1,0,0,0,0,0,positif,-,-,-,-,-
"keren brang nya bgus murah .. mudah""an bsa lindungi mtor",0,1,0,0,1,0,-,positif,-,-,positif,-
Ngirimnya cepat sesuai tulisan,1,0,0,0,0,1,positif,-,-,-,-,positif
"oke,,, barang bagus Namun akan lebih baik apabila sesuai dengan deskripsi produk",1,1,0,0,0,0,negatif,positif,-,-,-,-
Barang cepat sampai sesuai dengan harapan..,1,0,0,0,0,1,positif,-,-,-,-,positif
"Mantap cpat smpai,, sesuai pesanan.. Thanks TRAVEL_ID",0,0,0,0,0,1,-,-,-,-,-,positif
"Barang Murmer, berfungsi dengan baik dan smoga awet",0,1,0,0,0,0,-,positif,-,-,-,-
Good pokoknya,0,1,0,0,0,0,-,positif,-,-,-,-
"Packing kurang baik, saya minta warna biru dikirim warna putih, dan earphone nya mati sebelah. meskipun harga flash deal tpi saya berharap earphone ini menyala dgn baik.",1,1,0,1,0,0,negatif,negatif,-,negatif,-,-
"Barang sesuai gambar, dan lgs berfungsi stlh dicoba di hp samsung A5 2017",1,1,0,0,0,0,positif,positif,-,-,-,-
barang bagus Namun akan lebih baik apabila diskon,0,1,0,0,1,0,-,positif,-,-,negatif,-
barang kurang bagus baru 30 menit di pake si tv udah ngblank dan hdmi nya panas karena panas itu connect hdmi nya disconnect,0,1,0,0,0,0,-,negatif,-,-,-,-
"Pengiriman terlalu lama, tidak sesuai dengan deskripsi dari pelapak.. Saya bayar pagi hari, baru dikirim ke esokan harinya. Padahal saya melakukan pembayaran dihari selasa pagi. Semoga pelapak menjaga komitmen seperti yg ada di iklan, tq..",1,0,0,0,0,1,negatif,-,-,-,-,negatif
Barang diterima. Namun packing kurang aman ya. Jadinya kadang suka diterima dgn keadaan sudah terbuka tutupnya.,0,0,0,1,0,0,-,-,-,negatif,-,-
Sudah sesuaiii cepatttt dannnn tangkassssss,1,0,1,0,0,1,positif,-,positif,-,-,positif
enakeun euyy asliiii................,0,1,0,0,0,0,-,positif,-,-,-,-
Tak mudah cari batere Note 4 ini krn banyak yg bilang original. HERAN! Original kok murah! Tes seharian dan sangat memuaskan. Beli krn ada jaminan kl ndak ori bisa retur. Thanks,0,1,0,0,0,0,-,positif,-,-,-,-
"Cepat dikirim, sehingga buyer tidak perlu konfirmasi ulang.",0,0,0,0,0,1,-,-,-,-,-,positif
"Barang cepat sampai, sesuai deskripsi, seller recomended..",1,0,0,0,0,1,positif,-,-,-,-,positif
barang sesuai pesanan barang murah ori,1,1,0,0,1,0,positif,positif,-,-,positif,-
Kecil tp cukup utk kebutuhan mencari barang2 kecil di rmh. Utk aktifitas outdoor perlu lebih gede. Recomended seller dah...,0,1,0,0,0,0,-,positif,-,-,-,-
Baru satu hari dipake sdh gak bs nyala Namun akan lebih baik apabila ada garansi,0,1,0,0,0,0,-,negatif,-,-,-,-
"Barang rusak, udah connect tapi suara tidak keluar.",0,1,0,0,0,0,-,negatif,-,-,-,-
Peking sesuai Barang sesuai Kualitas suara blm d coba Semoga sesuai keinginan,1,0,0,1,0,0,positif,-,-,positif,-,-
"Baterai setelah dicoba, tidak bisa dicharger penuh 100%. Ketika dikomplain dan klaim garansi penjual tidak merespon... bagaimana ini...",0,1,1,0,0,0,-,negatif,negatif,-,-,-
"Resetlingnya macet, semoga awet, terima kasih barang sudah sampai",0,1,0,0,0,0,-,negatif,-,-,-,-
murah Namun akan lebih baik apabila kualitas lebih dipantaskan,0,1,0,0,1,0,-,negatif,-,-,positif,-
"Barang bagus sesuai pesanan,boleh di coba buat yg lain nya",1,1,0,0,0,0,positif,positif,-,-,-,-
"Keadaan banrang Bagus baik, tapi saya kurang jeli bahwa yg di pesan hanya palanya doang di kira sma gagang nya jga sma sesuai gambar huftt... Nyesel siih belinya mahal tapi dpt nya kyk gini doang dengan harga 5k jga harusnya ini dpt!!",1,1,0,0,1,0,negatif,positif,-,-,negatif,-
Barang sesuai pesanan dan cpt sampai,1,0,0,0,0,1,positif,-,-,-,-,positif
"Barang sesuai pesanan, cepat sampai dan recomended seller.",1,0,0,0,0,1,positif,-,-,-,-,positif
"Sementar ini belum bisa kasih review karena barang masih sedang di-retur untuk replace dengan yang sesuai... Untuk sellernya sih oke banget, fast responding dan ramah... Semoga saja nanti barangnya juga oke dan sesuai harapan....",0,0,1,0,0,0,-,-,positif,-,-,-
Terimakasih barang sesuai pesanan... Dan pelayanan bagus,1,0,1,0,0,0,positif,-,positif,-,-,-
bagus brg sesuai psnan,1,1,0,0,0,0,positif,positif,-,-,-,-
Barang tidak sesuai deskripsi.. Katanya bisa di zoom e ternyata hanya fokus doang.. Kecewa bgt.,1,1,0,0,0,0,negatif,negatif,-,-,-,-
Packing kuranggggggggggg baikkkkk,0,0,0,1,0,0,-,-,-,negatif,-,-
"Packing bgus, sesuai dgn pesanan, cepat sampai... Trimakasih...",1,0,0,1,0,1,positif,-,-,positif,-,positif
pasang di redmi note 7 saya gk presisi.. Mgkn sy lagi apes jg...,1,0,0,0,0,0,negatif,-,-,-,-,-
"Pas sesuai keinginan, kondisi barang bagus",1,1,0,0,0,0,positif,positif,-,-,-,-
"Rekspon chat cepat,barang cepat datang",0,0,1,0,0,1,-,-,positif,-,-,positif
"Harga terjangkau,barang bagus. Ga nyesel",0,1,0,0,1,0,-,positif,-,-,positif,-
Charger berfungsi sesuai spesifikasi. Dan stiker garansinya juga msh ada. Good product.,0,1,0,0,0,0,-,positif,-,-,-,-
Sesuai pesanan... next order disini lg,1,0,0,0,0,0,positif,-,-,-,-,-
"barang sesuiai pesanan ,saya mau coba pasangkn dulu sesuai apa tidk di hp ...tar tambah bintang lg klw pas dan bagus",1,0,0,0,0,0,positif,-,-,-,-,-
Sesuai gambar..recommended...........,1,0,0,0,0,0,positif,-,-,-,-,-
"Barang sesuai hati,trimakasih,bukalapak,,,",1,0,0,0,0,0,positif,-,-,-,-,-
"chat slow respone, packing kurang rapih, barang tidak sesuai dengan pesanan",1,0,1,1,0,0,negatif,-,negatif,negatif,-,-
"Bagus seauai gambar. Buat punya2an, semoga awet",1,0,0,0,0,0,positif,-,-,-,-,-
Paking bagus proses cepat dan pelayanan pun memuaskan,0,0,1,1,0,0,-,-,positif,positif,-,-
lelet Namun akan lebih baik apabila dipercepat,0,0,0,0,0,1,-,-,-,-,-,negatif
Keren semoga awet nanti tambah lagi bintang,0,1,0,0,0,0,-,positif,-,-,-,-
sip..... barang keren pas yg di gambar makasih lapak,1,1,0,0,0,0,positif,positif,-,-,-,-
Barang ok banget,0,1,0,0,0,0,-,positif,-,-,-,-
"Kondisi barang ada yang patah, dalam proses packing kurang diperhatikan dan tidak diberi bubble wrap sehingga ada bagian yang patah. Namun alangkah baiknya barang yang mudah pecah diberi bubble wrap agar aman.",0,1,0,1,0,0,-,negatif,-,negatif,-,-
"Barang sesuai deskripsi, thanks. Recommended",1,0,0,0,0,0,positif,-,-,-,-,-
berfungsi dgn baik... semoga awet.,0,1,0,0,0,0,-,positif,-,-,-,-
"Barang bagus, udah nyampe. Puas tapi slow respons",0,1,1,0,0,0,-,positif,negatif,-,-,-
"Yg sy dapet tak ada tulisan ""DASH"" di USB nya, tp barangbarangnya lumayan",1,1,0,0,0,0,negatif,positif,-,-,-,-
Barang cepet sampai .packing cukup aman....barang sesuai bergaransi lagi..... pesanan .....sukses selalu pelapak..... Semoga awet,1,0,0,1,0,1,positif,-,-,positif,-,positif
Sesuai hargalah ya bahannya. Mudah2an awet :),0,0,0,0,1,0,-,-,-,-,positif,-
"Barang bagus, murah tapi keren",0,1,0,0,1,0,-,positif,-,-,positif,-
Saya tidak suka......Tidak sesuai yg di omongkan...tidak ke support hp ke headset,1,0,0,0,0,0,negatif,-,-,-,-,-
"Alhamdulillah pas dan baik dalam pengiriman, dan respon nya good People",0,0,1,0,0,1,-,-,positif,-,-,positif
"Sesuai dengan pesanan, hanya ukuranya seharusnya saya lebihkan 1 size L ke XL karna ternyata agak sempit",1,0,0,0,0,0,positif,-,-,-,-,-
Barang bagus sesuai pesanan...,1,1,0,0,0,0,positif,positif,-,-,-,-
Barang rusak gak nyala..klw mau jualan yg jujur gan,0,1,0,0,0,0,-,negatif,-,-,-,-
"packing nya rapi bgt saya suka sering belanja onlina barubkali ini packing bgus nyakaya ingin,barang sesuai pesan an bagus",1,1,0,1,0,0,positif,positif,-,positif,-,-
Karna barang tidak sesuai dengan motif / varian yang dipesan padahal sudah konfirmasi stok barang ada ternyata tidak ada,1,0,0,0,0,0,negatif,-,-,-,-,-
"Pengiriman cepat smpai,sesuai pesanan",1,0,0,0,0,1,positif,-,-,-,-,positif
Tida ada tulisan 1 + nya gatau ni aslu apa kw belum coba,1,0,0,0,0,0,negatif,-,-,-,-,-
"murah, kuat, fitur sesuai harga. Namun, akan lebih baik apabila ada versi androidnya... seru!!",0,1,0,0,1,0,-,positif,-,-,positif,-
Sampai barang nya cepat. Puas belanja di bukalapak.,0,0,0,0,0,1,-,-,-,-,-,positif
"cepat sampai packing ok, baterai cocok /sesuai pesanan .",1,0,0,1,0,1,positif,-,-,positif,-,positif
"Packing rapi, fast respon, barang datang tetap waktu",0,0,1,1,0,1,-,-,positif,positif,-,positif
"Baru buka, isi baterei baru juga.. ehh gak nyala, gak fungsi, payah.. ganti rugi lahh",0,1,0,0,0,0,-,negatif,-,-,-,-
Barang sdh diterima dalam kindisi baik. Terima kasih,0,1,0,0,0,0,-,positif,-,-,-,-
Barangnya bagus sesuai pesanan.. Trima ksh bukalapak,1,1,0,0,0,0,positif,positif,-,-,-,-
Bingkai lbh bagus dr yg digambar. Tapi untuk pengiriman lama bgt tolong diperbaiki. Biar customer tdk kecewa,0,1,0,0,0,1,-,positif,-,-,-,negatif
Barang yang sampai merknya tidak sama dengna gambar,1,0,0,0,0,0,negatif,-,-,-,-,-
Barangnya kosong dibilang ready.... Gak profesional ni yg jualan. Lain kali klo kosong komfirmasi ke pembeli. Supaya bisa diganti barang lain. Barang rusak ongkirnya mahal. Kecewa,0,1,0,0,1,1,-,negatif,-,-,negatif,negatif
"Barang sesuai pesanan ,thx best seller",1,0,0,0,0,0,positif,-,-,-,-,-
"batere tidak berfungsi, pelapak tidak merespon di chat ,sdh 3 hari, prosedur retur barang tidak jelas, pelayanan aftersales saya anggap buruk..",0,1,1,0,0,0,-,negatif,negatif,-,-,-
"Packing rapih, komunikatif dan respon nya cepat... Mantap, sukses selalu",0,0,1,1,0,0,-,-,positif,positif,-,-
Bagus dan cepat sampai,0,1,0,0,0,1,-,positif,-,-,-,positif
"Pengiriman cepat, packing baik, pokokek mantap tenan",0,0,0,1,0,1,-,-,-,positif,-,positif
"Brang sesuai psanan, packing aman, pngriman cpat.. recomnded seller",1,0,0,1,0,1,positif,-,-,positif,-,positif
"Joos barang bagus nrmal semoga awet dipakai, respon perjual cepat.",0,1,1,0,0,0,-,positif,positif,-,-,-
"Barang bagus sesuai pesanan,d pakenya juga kerennn,,,bgus dah pokonya.tks responnya",1,1,0,0,0,0,positif,positif,-,-,-,-
"Baranhny top sekali lah, sy bli pas flash deal, barang bgni ad tempatnya pula, cmn dgn harga sgtu mahhh... Dah lah the best pokoknya!!! Hanya pengiriman sj d tingkatkan, barang sndiri berbanding harga udh sangat jos lah buat saya. No komplain pokokny.",0,1,0,0,1,1,-,positif,-,-,positif,negatif
keren barang berfungsi smua. mantaplah,0,1,0,0,0,0,-,positif,-,-,-,-
Kualitas barang jelek. Baru satu kali pakai sdh rusak alatnya karena baterainya sempat jatuh dan sulit dipasang lagi!!!,0,1,0,0,0,0,-,negatif,-,-,-,-
"Pelayanan ok, barang juga ok. Ini baru dicoba, dicharge jalan. Semoga awet dan tahan lama.",0,1,1,0,0,0,-,positif,positif,-,-,-
Barang bagus sesuai pesanan,1,1,0,0,0,0,positif,positif,-,-,-,-
"Packing kurang rapi sih, tapi mantaplah buat harga seribu dapat 1pak pulpen...",0,0,0,1,1,0,-,-,-,negatif,positif,-
